Date,Confirmed Cases,Confirmed Deaths,Country,New Cases,New Deaths,Income,Region,Population,Case_Change_7_Day_Rolling_Average,Death_Change_7_Day_Rolling_Average,year,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,cpm_income,dpm_income,Case_7_Day_income,Death_7_Day_income,Case_7_Day_income_per_million,Death_7_Day_income_per_million,cases_region,deaths_region,cpm_region,dpm_region,Case_7_Day_region,Death_7_Day_region,Case_7_Day_region_per_million,Death_7_Day_region_per_million
2023-02-13,67849,1421,Madagascar,0,0,Low income,African Region,28225177,1,0.142857142857143,2020,2403.84675001329,50.3451227250054,0.0354293615235788,0.00506133736051125,2284655,47891,3267.59008623819,68.4953119048754,208.857142857143,1,0.298714479621664,0.00143023348656064,8954792,174222,7897.9295537305,153.659971410842,648.857142857143,1.14285714285714,0.57227772624094,0.00100797485907695
2023-02-13,88600,2686,Malawi,41,0,Low income,African Region,19377061,5.85714285714286,0,2020,4572.41683865267,138.617512738387,0.302271993525894,0,2284655,47891,3267.59008623819,68.4953119048754,208.857142857143,1,0.298714479621664,0.00143023348656064,8954792,174222,7897.9295537305,153.659971410842,648.857142857143,1.14285714285714,0.57227772624094,0.00100797485907695
2023-02-13,5039650,36952,Malaysia,164,1,Upper middle income,Western Pacific Region,33199993,211.428571428571,1.14285714285714,2020,151796.71875232,1113.01228286404,6.36833180743657,0.0344234151753328,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,116351641,400168,59601.0390174561,204.985751610821,65486.8571428572,302.142857142857,33.5455924313264,0.154772447235335
2023-02-13,185723,311,Maldives,2,0,Upper middle income,South-East Asia Region,514438,0.285714285714286,0,2020,361021.153180753,604.543210260517,0.555391098080402,0,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,60762530,803777,29784.3417864589,393.992299005565,414.857142857143,7.85714285714286,0.203353068666018,0.00385138387625033
2023-02-13,32833,743,Mali,0,0,Low income,African Region,21224040,5,0,2020,1546.97220698793,35.0074726583629,0.235581915601365,0,2284655,47891,3267.59008623819,68.4953119048754,208.857142857143,1,0.298714479621664,0.00143023348656064,8954792,174222,7897.9295537305,153.659971410842,648.857142857143,1.14285714285714,0.57227772624094,0.00100797485907695
2023-02-13,117166,826,Malta,0,0,High income,European Region,515358,14.8571428571429,0.285714285714286,2020,227348.755622305,1602.76933704338,28.8287808807525,0.554399632322164,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,272545037,2193958,293094.967095687,2359.38270935867,47427.8571428572,326.428571428571,51.0039235412848,0.35104132680262
2023-02-13,15590,17,Marshall Islands,0,0,Upper middle income,Western Pacific Region,43413,0.857142857142857,0,2020,359109.022642987,391.587773247645,19.7439213402174,0,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,116351641,400168,59601.0390174561,204.985751610821,65486.8571428572,302.142857142857,33.5455924313264,0.154772447235335
2023-02-13,228756,1091,Martinique,0,0,,,370391,34.8571428571429,0.285714285714286,2020,617606.799301279,2945.5359336485,94.1090438405438,0.771385605250359,18250350,105419,,,187.142857142857,1,,,3849145,21585,,,836.571428571429,6.85714285714286,,
2023-02-13,63667,997,Mauritania,0,0,Lower middle income,African Region,4498604,0.285714285714286,0,2020,14152.6126771772,221.624308340988,0.0635117662533279,0,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,8954792,174222,7897.9295537305,153.659971410842,648.857142857143,1.14285714285714,0.57227772624094,0.00100797485907695
2023-02-13,295161,1044,Mauritius,246,0,Upper middle income,African Region,1297828,35.1428571428571,0,2020,227426.900945272,804.420924806677,27.0782084705039,0,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,8954792,174222,7897.9295537305,153.659971410842,648.857142857143,1.14285714285714,0.57227772624094,0.00100797485907695
2023-02-13,42004,187,Mayotte,0,0,,,305587,0.285714285714286,0,2020,137453.49114982,611.937026116949,0.934968718284108,0,18250350,105419,,,187.142857142857,1,,,3849145,21585,,,836.571428571429,6.85714285714286,,
2023-02-13,7400848,332580,Mexico,0,0,Upper middle income,Region of the Americas,125998302,1516.85714285714,14.4285714285714,2020,58737.6804490588,2639.5593807288,12.0387109887968,0.114514014868005,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,188022826,2918207,184216.433855862,2859.12991645607,52246.1428571429,527.571428571429,51.1884558094387,0.516891109676605
2023-02-13,23671,60,Micronesia,0,0,Lower middle income,Western Pacific Region,112106,142.142857142857,0.285714285714286,2020,211148.377428505,535.207749808217,1267.93264537899,2.54860833242008,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,116351641,400168,59601.0390174561,204.985751610821,65486.8571428572,302.142857142857,33.5455924313264,0.154772447235335
2023-02-13,599578,11957,Moldova,0,0,Upper middle income,European Region,3084847,129.285714285714,0.571428571428571,2020,194362.313592862,3876.0431230463,41.9099275541751,0.185237248858232,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,272545037,2193958,293094.967095687,2359.38270935867,47427.8571428572,326.428571428571,51.0039235412848,0.35104132680262
2023-02-13,16097,67,Monaco,2,0,High income,European Region,36922,2.71428571428571,0.142857142857143,2020,435973.132549699,1814.63626022426,73.514048921665,3.86916046956131,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,272545037,2193958,293094.967095687,2359.38270935867,47427.8571428572,326.428571428571,51.0039235412848,0.35104132680262
2023-02-13,1007890,2136,Mongolia,2,0,Lower middle income,Western Pacific Region,3294335,2,0,2020,305946.420142457,648.385789544779,0.607102799199231,0,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,116351641,400168,59601.0390174561,204.985751610821,65486.8571428572,302.142857142857,33.5455924313264,0.154772447235335
2023-02-13,286966,2799,Montenegro,99,0,Upper middle income,European Region,629048,58.1428571428572,0.142857142857143,2020,456190.942503593,4449.58095407664,92.4299213142036,0.227100543769542,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,272545037,2193958,293094.967095687,2359.38270935867,47427.8571428572,326.428571428571,51.0039235412848,0.35104132680262
2023-02-13,1403,8,Montserrat,0,0,,,4500,0,0,2020,311777.777777778,1777.77777777778,0,0,18250350,105419,,,187.142857142857,1,,,3849145,21585,,,836.571428571429,6.85714285714286,,
2023-02-13,1272339,16296,Morocco,4,0,Lower middle income,Eastern Mediterranean Region,36688772,8.28571428571429,0,2020,34679.247373011,444.168586509246,0.225837874478718,0,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,22551024,343728,30103.0416367366,458.837625099073,458.142857142857,6.85714285714286,0.611568392820871,0.00915350260536383
2023-02-13,232819,2237,Mozambique,0,0,Low income,African Region,31178239,0,0,2020,7467.35567714392,71.7487604094638,0,0,2284655,47891,3267.59008623819,68.4953119048754,208.857142857143,1,0.298714479621664,0.00143023348656064,8954792,174222,7897.9295537305,153.659971410842,648.857142857143,1.14285714285714,0.57227772624094,0.00100797485907695
2023-02-13,633867,19490,Burma,1,0,Lower middle income,South-East Asia Region,53423198,3.57142857142857,0,2020,11865.0141461019,364.822787284281,0.0668516432024263,0,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,60762530,803777,29784.3417864589,393.992299005565,414.857142857143,7.85714285714286,0.203353068666018,0.00385138387625033
2023-02-13,171059,4090,Namibia,318,2,Upper middle income,African Region,2489098,45.4285714285714,0.285714285714286,2020,68723.288516563,1643.16551618297,18.251017609018,0.114786274270553,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,8954792,174222,7897.9295537305,153.659971410842,648.857142857143,1.14285714285714,0.57227772624094,0.00100797485907695
2023-02-13,4815,1,Nauru,0,0,High income,Western Pacific Region,12315,27.7142857142857,0,2020,390986.601705238,81.2017864393017,2250.44950988922,0,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,116351641,400168,59601.0390174561,204.985751610821,65486.8571428572,302.142857142857,33.5455924313264,0.154772447235335
2023-02-13,1001116,12020,Nepal,1,0,Lower middle income,South-East Asia Region,29348627,1.42857142857143,0,2020,34111.1698342822,409.559193348295,0.0486759202933558,0,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,60762530,803777,29784.3417864589,393.992299005565,414.857142857143,7.85714285714286,0.203353068666018,0.00385138387625033
2023-02-13,8586233,22990,Netherlands,0,0,High income,European Region,17434557,386.142857142857,0,2020,492483.577299957,1318.64549239766,22.1481312741618,0,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,272545037,2193958,293094.967095687,2359.38270935867,47427.8571428572,326.428571428571,51.0039235412848,0.35104132680262
2023-02-13,79996,314,New Caledonia,0,0,High income,,286403,2.14285714285714,0,2020,279312.716696403,1096.35723089493,7.48196472403272,0,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,3849145,21585,,,836.571428571429,6.85714285714286,,
2023-02-13,2199579,2513,New Zealand,0,0,High income,Western Pacific Region,5061133,1194.85714285714,1.57142857142857,2020,434602.094037047,496.529136855325,236.084912776871,0.310489483565947,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,116351641,400168,59601.0390174561,204.985751610821,65486.8571428572,302.142857142857,33.5455924313264,0.154772447235335
2023-02-13,15612,245,Nicaragua,0,0,Lower middle income,Region of the Americas,6755895,2.85714285714286,0,2020,2310.87072845271,36.2646251902968,0.422911080936406,0,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,188022826,2918207,184216.433855862,2859.12991645607,52246.1428571429,527.571428571429,51.1884558094387,0.516891109676605
2023-02-13,9508,315,Niger,0,0,Low income,African Region,24333639,0,0,2020,390.734817755782,12.9450428684341,0,0,2284655,47891,3267.59008623819,68.4953119048754,208.857142857143,1,0.298714479621664,0.00143023348656064,8954792,174222,7897.9295537305,153.659971410842,648.857142857143,1.14285714285714,0.57227772624094,0.00100797485907695
2023-02-13,266463,3155,Nigeria,0,0,Lower middle income,African Region,208327405,0,0,2020,1279.05879689712,15.1444309499271,0,0,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,8954792,174222,7897.9295537305,153.659971410842,648.857142857143,1.14285714285714,0.57227772624094,0.00100797485907695
2023-02-13,749,0,Niue,2,0,,Western Pacific Region,1942,0.285714285714286,0,2020,385684.860968074,0,147.12373105782,0,18250350,105419,,,187.142857142857,1,,,116351641,400168,59601.0390174561,204.985751610821,65486.8571428572,302.142857142857,33.5455924313264,0.154772447235335
2023-02-13,1,6,North Korea,0,0,Low income,South-East Asia Region,25867467,0,0,2020,0.0386585976895225,0.231951586137135,0,0,2284655,47891,3267.59008623819,68.4953119048754,208.857142857143,1,0.298714479621664,0.00143023348656064,60762530,803777,29784.3417864589,393.992299005565,414.857142857143,7.85714285714286,0.203353068666018,0.00385138387625033
2023-02-13,346533,9641,North Macedonia,0,0,Upper middle income,European Region,2111072,0,0,2020,164150.251625714,4566.87408103561,0,0,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,272545037,2193958,293094.967095687,2359.38270935867,47427.8571428572,326.428571428571,51.0039235412848,0.35104132680262
2023-02-13,13582,41,Northern Mariana Islands,0,0,High income,,49587,7.28571428571429,0,2020,273902.434105713,826.829612600077,146.927910252975,0,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,3849145,21585,,,836.571428571429,6.85714285714286,,
2023-02-13,1478395,5152,Norway,67,0,High income,European Region,5379839,42.8571428571429,2.14285714285714,2020,274802.83331899,957.649476127446,7.96625007869991,0.398312503934996,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,272545037,2193958,293094.967095687,2359.38270935867,47427.8571428572,326.428571428571,51.0039235412848,0.35104132680262
2023-02-13,399449,4628,Oman,0,0,High income,Eastern Mediterranean Region,4543399,0,0,2020,87918.5385214902,1018.6206406261,0,0,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,22551024,343728,30103.0416367366,458.837625099073,458.142857142857,6.85714285714286,0.611568392820871,0.00915350260536383
2023-02-13,1576551,30640,Pakistan,13,0,Lower middle income,Eastern Mediterranean Region,227196741,20.1428571428571,0,2020,6939.14443077333,134.861089402686,0.0886582133801697,0,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,22551024,343728,30103.0416367366,458.837625099073,458.142857142857,6.85714285714286,0.611568392820871,0.00915350260536383
2023-02-13,5988,9,Palau,1,0,Upper middle income,Western Pacific Region,17972,0.142857142857143,0,2020,333184.95437347,500.778989539283,7.94887284982989,0,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,116351641,400168,59601.0390174561,204.985751610821,65486.8571428572,302.142857142857,33.5455924313264,0.154772447235335
2023-02-13,703228,5708,West Bank and Gaza,0,0,Lower middle income,,5019401,0,0,2020,140101.976311516,1137.18748512024,0,0,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,3849145,21585,,,836.571428571429,6.85714285714286,,
2023-02-13,1030658,8600,Panama,444,1,High income,Region of the Americas,4294396,63.4285714285714,0.142857142857143,2020,240000.689270389,2002.60991301221,14.7700797571001,0.033265945398874,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,188022826,2918207,184216.433855862,2859.12991645607,52246.1428571429,527.571428571429,51.1884558094387,0.516891109676605
2023-02-13,46776,670,Papua New Guinea,0,0,Lower middle income,Western Pacific Region,9749640,3.71428571428571,0,2020,4797.71560796091,68.7204860897428,0.380966447405824,0,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,116351641,400168,59601.0390174561,204.985751610821,65486.8571428572,302.142857142857,33.5455924313264,0.154772447235335
2023-02-13,806790,19843,Paraguay,0,0,Upper middle income,Region of the Americas,6618695,18.2857142857143,1.85714285714286,2020,121895.630483048,2998.02302417622,2.76273710840495,0.280590487572378,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,188022826,2918207,184216.433855862,2859.12991645607,52246.1428571429,527.571428571429,51.1884558094387,0.516891109676605
