Country,Date,Confirmed Cases,Confirmed Deaths,New Cases,New Deaths,Income,Region,Population,Case_Change_7_Day_Rolling_Average,Death_Change_7_Day_Rolling_Average,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,cpm_income,dpm_income,Case_7_Day_income,Death_7_Day_income,Case_7_Day_income_per_million,Death_7_Day_income_per_million,cases_region,deaths_region,cpm_region,dpm_region,Case_7_Day_region,Death_7_Day_region,Case_7_Day_region_per_million,Death_7_Day_region_per_million
Cambodia,2022-01-27,121150,3015,34,0,Lower middle income,Western Pacific Region,16718971,33.7142857142857,0,7246.25935411934,180.334064817745,2.01652875133797,0,74053219,1224316,23901.7415437839,395.165598404566,435142.857142857,1253.57142857143,140.448615826576,0.404608208758437,15525615,165527,7907.55948031045,84.306779351243,175258.714285714,376.857142857143,89.263369448297,0.191942172514436
Cameroon,2022-01-27,114113,1867,0,0,Lower middle income,African Region,26545864,635.285714285714,2,4298.71109111385,70.3311069475833,23.9316269489558,0.0753413036396178,74053219,1224316,23901.7415437839,395.165598404566,435142.857142857,1253.57142857143,140.448615826576,0.404608208758437,7820654,162875,6981.72169830533,145.403174927759,12177.2857142857,231.857142857143,10.871011541732,0.206985508525603
Canada,2022-01-27,2997728,33368,31280,309,High income,Region of the Americas,37742157,18542.7142857143,164.428571428571,79426.5150240353,884.104212697753,491.299802650768,4.35662888659415,190313649,2047555,150672.720808681,1621.06440855127,2224544,4521.71428571429,1761.18790638409,3.57987457929543,132657560,2491132,130296.441633511,2446.79334701597,1049006,4009.57142857143,1030.33516561139,3.93820668507887
Cape Verde,2022-01-27,55595,393,52,0,Lower middle income,African Region,555988,100.571428571429,1.57142857142857,99993.1653201148,706.849788124924,180.887768389657,2.82637138108839,74053219,1224316,23901.7415437839,395.165598404566,435142.857142857,1253.57142857143,140.448615826576,0.404608208758437,7820654,162875,6981.72169830533,145.403174927759,12177.2857142857,231.857142857143,10.871011541732,0.206985508525603
"Bonaire, Sint Eustatius and Saba",2022-01-27,6829,27,144,0,,,26221,126.142857142857,0,260440.105259144,1029.70901186072,4810.75691784666,0,479090,2768,,,11602.4285714286,9.71428571428571,,,1974838,17115,,,24935.2857142857,50.5714285714286,,
Cayman Islands,2022-01-27,13734,15,0,0,High income,,65720,244.428571428571,0,208977.480219111,228.241022519781,3719.24180506043,0,190313649,2047555,150672.720808681,1621.06440855127,2224544,4521.71428571429,1761.18790638409,3.57987457929543,1974838,17115,,,24935.2857142857,50.5714285714286,,
Central African Republic,2022-01-27,13898,110,58,1,Low income,African Region,4829764,55.5714285714286,0.142857142857143,2877.57331414123,22.7754399593852,11.5060339535076,0.029578493453747,1759333,40151,2268.02749992545,51.7602819645324,3050.85714285714,56.5714285714286,3.93298363547093,0.0729285221786144,7820654,162875,6981.72169830533,145.403174927759,12177.2857142857,231.857142857143,10.871011541732,0.206985508525603
Chad,2022-01-27,7075,190,0,0,Low income,African Region,16425859,26.5714285714286,0.714285714285714,430.723288200635,11.5671271742927,1.61765838678078,0.0434854405048597,1759333,40151,2268.02749992545,51.7602819645324,3050.85714285714,56.5714285714286,3.93298363547093,0.0729285221786144,7820654,162875,6981.72169830533,145.403174927759,12177.2857142857,231.857142857143,10.871011541732,0.206985508525603
Channel Islands,2022-01-27,40543,129,442,0,High income,,173859,370.142857142857,0.714285714285714,233194.715257766,741.980570462271,2128.9830100418,4.10841954851756,190313649,2047555,150672.720808681,1621.06440855127,2224544,4521.71428571429,1761.18790638409,3.57987457929543,1974838,17115,,,24935.2857142857,50.5714285714286,,
Chile,2022-01-27,2045874,39594,25792,47,High income,Region of the Americas,19116209,18478.8571428571,19.7142857142857,107022.998126878,2071.22657007987,966.659087210081,1.03128636615585,190313649,2047555,150672.720808681,1621.06440855127,2224544,4521.71428571429,1761.18790638409,3.57987457929543,132657560,2491132,130296.441633511,2446.79334701597,1049006,4009.57142857143,1030.33516561139,3.93820668507887
China,2022-01-27,137970,5700,315,0,Upper middle income,Western Pacific Region,1471286879,208.428571428571,0,93.7750495632606,3.87415947315058,0.14166412710092,0,99727274,2324385,37564.6604382742,875.535144506387,690388.285714286,2851.57142857143,260.051242586049,1.0741125083773,15525615,165527,7907.55948031045,84.306779351243,175258.714285714,376.857142857143,89.263369448297,0.191942172514436
Colombia,2022-01-27,5816462,133292,17663,273,Upper middle income,Region of the Americas,50882884,23062.2857142857,237.857142857143,114310.776881279,2619.58422010828,453.242503201778,4.67460026159569,99727274,2324385,37564.6604382742,875.535144506387,690388.285714286,2851.57142857143,260.051242586049,1.0741125083773,132657560,2491132,130296.441633511,2446.79334701597,1049006,4009.57142857143,1030.33516561139,3.93820668507887
Comoros,2022-01-27,7824,159,3,0,Lower middle income,African Region,869595,5.71428571428571,0,8997.29184275439,182.843737601987,6.57120350770843,0,74053219,1224316,23901.7415437839,395.165598404566,435142.857142857,1253.57142857143,140.448615826576,0.404608208758437,7820654,162875,6981.72169830533,145.403174927759,12177.2857142857,231.857142857143,10.871011541732,0.206985508525603
Congo (Brazzaville),2022-01-27,23653,371,168,0,Lower middle income,African Region,5518092,58.4285714285714,0,4286.44538728242,67.2333842929766,10.5885460823363,0,74053219,1224316,23901.7415437839,395.165598404566,435142.857142857,1253.57142857143,140.448615826576,0.404608208758437,7820654,162875,6981.72169830533,145.403174927759,12177.2857142857,231.857142857143,10.871011541732,0.206985508525603
Congo (Kinshasa),2022-01-27,84926,1278,49,0,Low income,African Region,89561404,104,0,948.24328569034,14.2695395887273,1.16121448922351,0,1759333,40151,2268.02749992545,51.7602819645324,3050.85714285714,56.5714285714286,3.93298363547093,0.0729285221786144,7820654,162875,6981.72169830533,145.403174927759,12177.2857142857,231.857142857143,10.871011541732,0.206985508525603
Cook Islands,2022-01-27,2,0,0,0,,Western Pacific Region,17564,0,0,113.869278068777,0,0,0,479090,2768,,,11602.4285714286,9.71428571428571,,,15525615,165527,7907.55948031045,84.306779351243,175258.714285714,376.857142857143,89.263369448297,0.191942172514436
Costa Rica,2022-01-27,675178,7521,6969,16,Upper middle income,Region of the Americas,5094114,5407.28571428572,11.4285714285714,132540.810825985,1476.40983299549,1061.47717037462,2.24348560487092,99727274,2324385,37564.6604382742,875.535144506387,690388.285714286,2851.57142857143,260.051242586049,1.0741125083773,132657560,2491132,130296.441633511,2446.79334701597,1049006,4009.57142857143,1030.33516561139,3.93820668507887
Cote d'Ivoire,2022-01-27,80487,782,91,0,Lower middle income,African Region,26378275,132.714285714286,2.57142857142857,3051.26093347651,29.6456079861174,5.03119653253618,0.0974828176379453,74053219,1224316,23901.7415437839,395.165598404566,435142.857142857,1253.57142857143,140.448615826576,0.404608208758437,7820654,162875,6981.72169830533,145.403174927759,12177.2857142857,231.857142857143,10.871011541732,0.206985508525603
Croatia,2022-01-27,909674,13625,10500,59,High income,European Region,4105268,8789.14285714286,46.4285714285714,221586.995051237,3318.90634180278,2140.94252973079,11.3095104701012,190313649,2047555,150672.720808681,1621.06440855127,2224544,4521.71428571429,1761.18790638409,3.57987457929543,138878480,1753245,149178.851236199,1883.28008079876,1695527.71428571,3186.42857142857,1821.28200608389,3.42276034294094
Cuba,2022-01-27,1033984,8383,2814,7,Upper middle income,Region of the Americas,11326616,3167.57142857143,4.42857142857143,91287.9892811763,740.115141186035,279.657351195752,0.390988043434282,99727274,2324385,37564.6604382742,875.535144506387,690388.285714286,2851.57142857143,260.051242586049,1.0741125083773,132657560,2491132,130296.441633511,2446.79334701597,1049006,4009.57142857143,1030.33516561139,3.93820668507887
Curacao,2022-01-27,36722,225,128,3,High income,,164100,202.142857142857,2.14285714285714,223778.184034126,1371.11517367459,1231.82728301558,13.0582397492818,190313649,2047555,150672.720808681,1621.06440855127,2224544,4521.71428571429,1761.18790638409,3.57987457929543,1974838,17115,,,24935.2857142857,50.5714285714286,,
Cyprus,2022-01-27,246354,724,2536,0,High income,European Region,1207361,1570,3.42857142857143,204043.363998009,599.654949927984,1300.35672843499,2.83972351978524,190313649,2047555,150672.720808681,1621.06440855127,2224544,4521.71428571429,1761.18790638409,3.57987457929543,138878480,1753245,149178.851236199,1883.28008079876,1695527.71428571,3186.42857142857,1821.28200608389,3.42276034294094
Czechia,2022-01-27,2888827,37114,54866,22,High income,European Region,10708982,30008.5714285714,20.2857142857143,269757.386836583,3465.68889554581,2802.18711998689,1.89427102274654,190313649,2047555,150672.720808681,1621.06440855127,2224544,4521.71428571429,1761.18790638409,3.57987457929543,138878480,1753245,149178.851236199,1883.28008079876,1695527.71428571,3186.42857142857,1821.28200608389,3.42276034294094
Denmark,2022-01-27,1582551,3674,51033,18,High income,European Region,5792203,44241,17.7142857142857,273220.914391295,634.300973222106,7638.02649872596,3.05829849442185,190313649,2047555,150672.720808681,1621.06440855127,2224544,4521.71428571429,1761.18790638409,3.57987457929543,138878480,1753245,149178.851236199,1883.28008079876,1695527.71428571,3186.42857142857,1821.28200608389,3.42276034294094
Djibouti,2022-01-27,15411,189,15,0,Lower middle income,Eastern Mediterranean Region,988002,30.1428571428571,0,15598.1465624564,191.29515932154,30.5089029605782,0,74053219,1224316,23901.7415437839,395.165598404566,435142.857142857,1253.57142857143,140.448615826576,0.404608208758437,18147386,315542,25006.0165701248,434.798073979929,77180.7142857143,210.857142857143,106.350425362785,0.290548578633578
Dominica,2022-01-27,8838,51,0,0,Upper middle income,Region of the Americas,71991,69.8571428571429,0.428571428571429,122765.345668209,708.421886069092,970.359390161866,5.95312509301758,99727274,2324385,37564.6604382742,875.535144506387,690388.285714286,2851.57142857143,260.051242586049,1.0741125083773,132657560,2491132,130296.441633511,2446.79334701597,1049006,4009.57142857143,1030.33516561139,3.93820668507887
Dominican Republic,2022-01-27,550020,4295,2929,2,Upper middle income,Region of the Americas,10847904,3626.42857142857,3,50702.8823263923,395.929020020826,334.297627581197,0.276551119921415,99727274,2324385,37564.6604382742,875.535144506387,690388.285714286,2851.57142857143,260.051242586049,1.0741125083773,132657560,2491132,130296.441633511,2446.79334701597,1049006,4009.57142857143,1030.33516561139,3.93820668507887
Ecuador,2022-01-27,691898,34362,0,0,Upper middle income,Region of the Americas,17643060,8913,18.5714285714286,39216.4397785872,1947.6213309936,505.18447480199,1.0526194759542,99727274,2324385,37564.6604382742,875.535144506387,690388.285714286,2851.57142857143,260.051242586049,1.0741125083773,132657560,2491132,130296.441633511,2446.79334701597,1049006,4009.57142857143,1030.33516561139,3.93820668507887
Egypt,2022-01-27,417453,22496,1985,36,Lower middle income,Eastern Mediterranean Region,102334403,1722.85714285714,33.7142857142857,4079.30263686592,219.828321077908,16.8355615741184,0.329452117039132,74053219,1224316,23901.7415437839,395.165598404566,435142.857142857,1253.57142857143,140.448615826576,0.404608208758437,18147386,315542,25006.0165701248,434.798073979929,77180.7142857143,210.857142857143,106.350425362785,0.290548578633578
El Salvador,2022-01-27,127012,3871,0,5,Lower middle income,Region of the Americas,6486201,490.714285714286,4,19581.8785140948,596.805433565811,75.655115485056,0.616693808902931,74053219,1224316,23901.7415437839,395.165598404566,435142.857142857,1253.57142857143,140.448615826576,0.404608208758437,132657560,2491132,130296.441633511,2446.79334701597,1049006,4009.57142857143,1030.33516561139,3.93820668507887
Equatorial Guinea,2022-01-27,15774,182,0,0,Upper middle income,African Region,1402985,30.8571428571429,0.428571428571429,11243.170810807,129.723411155501,21.9939221425339,0.305471140868526,99727274,2324385,37564.6604382742,875.535144506387,690388.285714286,2851.57142857143,260.051242586049,1.0741125083773,7820654,162875,6981.72169830533,145.403174927759,12177.2857142857,231.857142857143,10.871011541732,0.206985508525603
Eritrea,2022-01-27,9436,97,28,1,Low income,African Region,3546427,39.4285714285714,1.14285714285714,2660.70611350523,27.3514723410351,11.1178296997433,0.322255933325892,1759333,40151,2268.02749992545,51.7602819645324,3050.85714285714,56.5714285714286,3.93298363547093,0.0729285221786144,7820654,162875,6981.72169830533,145.403174927759,12177.2857142857,231.857142857143,10.871011541732,0.206985508525603
Estonia,2022-01-27,313685,2023,6234,5,High income,European Region,1326539,5026.71428571429,4.14285714285714,236468.735559226,1525.02112640488,3789.3452704476,3.12305717574617,190313649,2047555,150672.720808681,1621.06440855127,2224544,4521.71428571429,1761.18790638409,3.57987457929543,138878480,1753245,149178.851236199,1883.28008079876,1695527.71428571,3186.42857142857,1821.28200608389,3.42276034294094
Eswatini,2022-01-27,68239,1373,34,2,Lower middle income,African Region,1160164,33.7142857142857,1,58818.4084319114,1183.45337383335,29.0599309358726,0.86194710403012,74053219,1224316,23901.7415437839,395.165598404566,435142.857142857,1253.57142857143,140.448615826576,0.404608208758437,7820654,162875,6981.72169830533,145.403174927759,12177.2857142857,231.857142857143,10.871011541732,0.206985508525603
Ethiopia,2022-01-27,463921,7303,456,11,Low income,African Region,114963583,474.142857142857,13,4035.37353215583,63.5244640905112,4.12428740275829,0.113079287029528,1759333,40151,2268.02749992545,51.7602819645324,3050.85714285714,56.5714285714286,3.93298363547093,0.0729285221786144,7820654,162875,6981.72169830533,145.403174927759,12177.2857142857,231.857142857143,10.871011541732,0.206985508525603
Falkland Islands,2022-01-27,89,0,3,0,,,3483,0.571428571428571,0,25552.6844674132,0,164.062179566056,0,479090,2768,,,11602.4285714286,9.71428571428571,,,1974838,17115,,,24935.2857142857,50.5714285714286,,
Faroe Islands,2022-01-27,17403,18,766,1,High income,,48865,779.285714285714,0.428571428571429,356144.479688939,368.361813158703,15947.7277046089,8.77051936092149,190313649,2047555,150672.720808681,1621.06440855127,2224544,4521.71428571429,1761.18790638409,3.57987457929543,1974838,17115,,,24935.2857142857,50.5714285714286,,
Fiji,2022-01-27,62203,791,0,0,Upper middle income,Western Pacific Region,896444,242,5.57142857142857,69388.6065387241,882.375251549455,269.955513116268,6.21503247434148,99727274,2324385,37564.6604382742,875.535144506387,690388.285714286,2851.57142857143,260.051242586049,1.0741125083773,15525615,165527,7907.55948031045,84.306779351243,175258.714285714,376.857142857143,89.263369448297,0.191942172514436
Finland,2022-01-27,470665,1919,6271,25,High income,European Region,5540718,5877.14285714286,4,84946.5719063847,346.345004383908,1060.71863919854,0.721928096683499,190313649,2047555,150672.720808681,1621.06440855127,2224544,4521.71428571429,1761.18790638409,3.57987457929543,138878480,1753245,149178.851236199,1883.28008079876,1695527.71428571,3186.42857142857,1821.28200608389,3.42276034294094
France,2022-01-27,17696796,127295,386248,263,High income,European Region,65273512,348886.857142857,261.857142857143,271117.570631101,1950.17850426066,5344.99901189409,4.01169072773567,190313649,2047555,150672.720808681,1621.06440855127,2224544,4521.71428571429,1761.18790638409,3.57987457929543,138878480,1753245,149178.851236199,1883.28008079876,1695527.71428571,3186.42857142857,1821.28200608389,3.42276034294094
French Guiana,2022-01-27,74686,363,123,0,,,298682,458.571428571429,1,250051.894657194,1215.33939105805,1535.31658610639,3.34804239960895,479090,2768,,,11602.4285714286,9.71428571428571,,,1974838,17115,,,24935.2857142857,50.5714285714286,,
